Date,Open,High,Low,Close,Adj Close,Volume
1981-03-17,0.433036,0.4375,0.433036,0.433036,0.35433400000000004,10936800.0
1981-03-18,0.459821,0.464286,0.459821,0.459821,0.376252,9234400.0
1981-03-19,0.457589,0.457589,0.45535699999999996,0.45535699999999996,0.37259899999999996,9452800.0
1981-03-20,0.459821,0.464286,0.459821,0.459821,0.376252,3651200.0
1981-03-23,0.477679,0.48214300000000004,0.477679,0.477679,0.390863,5504800.0
1981-03-24,0.477679,0.477679,0.475446,0.475446,0.38903699999999997,7039200.0
1981-03-25,0.47098199999999996,0.47098199999999996,0.46651800000000004,0.46651800000000004,0.381731,1764000.0
1981-03-26,0.459821,0.459821,0.457589,0.457589,0.374425,3068800.0
1981-03-27,0.444196,0.444196,0.441964,0.441964,0.36164,3063200.0
1981-03-30,0.441964,0.446429,0.441964,0.441964,0.36164,2475200.0
1981-03-31,0.441964,0.441964,0.4375,0.4375,0.357987,3998400.0
1981-04-01,0.43526800000000004,0.43526800000000004,0.433036,0.433036,0.35433400000000004,8517600.0
1981-04-02,0.47098199999999996,0.473214,0.47098199999999996,0.47098199999999996,0.385384,7851200.0
1981-04-03,0.473214,0.475446,0.473214,0.473214,0.38721,4121600.0
1981-04-06,0.46651800000000004,0.46651800000000004,0.464286,0.464286,0.379905,5700800.0
1981-04-07,0.462054,0.462054,0.459821,0.459821,0.376252,2671200.0
1981-04-08,0.48214300000000004,0.48660699999999996,0.48214300000000004,0.48214300000000004,0.394516,5488000.0
1981-04-09,0.491071,0.493304,0.491071,0.491071,0.40182199999999996,3124800.0
1981-04-10,0.49776800000000004,0.5,0.49776800000000004,0.49776800000000004,0.407302,8366400.0
1981-04-13,0.49776800000000004,0.5,0.49776800000000004,0.49776800000000004,0.407302,4015200.0
1981-04-14,0.49776800000000004,0.5,0.49776800000000004,0.49776800000000004,0.407302,1663200.0
1981-04-15,0.475446,0.475446,0.473214,0.473214,0.38721,8512000.0
1981-04-16,0.448661,0.448661,0.446429,0.446429,0.365293,5969600.0
1981-04-20,0.459821,0.462054,0.459821,0.459821,0.376252,8836800.0
1981-04-21,0.491071,0.493304,0.491071,0.491071,0.40182199999999996,7134400.0
1981-04-22,0.508929,0.511161,0.508929,0.508929,0.416434,4748800.0
1981-04-23,0.522321,0.524554,0.522321,0.522321,0.427393,14504000.0
1981-04-24,0.522321,0.522321,0.517857,0.517857,0.42373999999999995,8764000.0
1981-04-27,0.515625,0.515625,0.513393,0.513393,0.420087,9632000.0
1981-04-28,0.506696,0.506696,0.504464,0.504464,0.41278100000000006,8047200.0
1981-04-29,0.5,0.5,0.49776800000000004,0.49776800000000004,0.407302,3410400.0
1981-04-30,0.506696,0.511161,0.506696,0.506696,0.41460699999999995,3152800.0
1981-05-01,0.506696,0.511161,0.506696,0.506696,0.41460699999999995,4138400.0
1981-05-04,0.506696,0.506696,0.504464,0.504464,0.41278100000000006,3612000.0
1981-05-05,0.504464,0.504464,0.502232,0.502232,0.410955,4384800.0
1981-05-06,0.491071,0.491071,0.488839,0.488839,0.399996,4737600.0
1981-05-07,0.495536,0.49776800000000004,0.495536,0.495536,0.405475,2340800.0
1981-05-08,0.5,0.502232,0.5,0.5,0.40912800000000005,1976800.0
1981-05-11,0.491071,0.491071,0.488839,0.488839,0.399996,2984800.0
1981-05-12,0.488839,0.495536,0.488839,0.488839,0.399996,1064000.0
1981-05-13,0.488839,0.493304,0.48660699999999996,0.48660699999999996,0.398169,1226400.0
1981-05-14,0.484375,0.484375,0.479911,0.479911,0.39269,1232000.0
1981-05-15,0.491071,0.49776800000000004,0.491071,0.491071,0.40182199999999996,1226400.0
1981-05-18,0.5,0.504464,0.5,0.5,0.40912800000000005,1041600.0
1981-05-19,0.493304,0.493304,0.491071,0.491071,0.40182199999999996,6356000.0
1981-05-20,0.506696,0.511161,0.506696,0.506696,0.41460699999999995,3320800.0
1981-05-21,0.535714,0.537946,0.535714,0.535714,0.438352,8052800.0
1981-05-22,0.560268,0.564732,0.560268,0.560268,0.45844300000000004,7856800.0
1981-05-26,0.560268,0.560268,0.558036,0.558036,0.45661599999999997,21336000.0
1981-05-27,0.589286,0.591518,0.589286,0.589286,0.482187,37374400.0
1981-05-28,0.589286,0.591518,0.589286,0.589286,0.482187,18496800.0
1981-05-29,0.591518,0.59375,0.591518,0.591518,0.484013,14845600.0
1981-06-01,0.591518,0.59375,0.591518,0.591518,0.484013,12812800.0
1981-06-02,0.564732,0.564732,0.5625,0.5625,0.460269,10108000.0
1981-06-03,0.5625,0.566964,0.5625,0.5625,0.460269,9861600.0
1981-06-04,0.573661,0.575893,0.573661,0.573661,0.469401,14016800.0
1981-06-05,0.566964,0.566964,0.564732,0.564732,0.462096,14420000.0
1981-06-08,0.546875,0.546875,0.544643,0.544643,0.445658,23374400.0
1981-06-09,0.555804,0.558036,0.555804,0.555804,0.45478999999999997,29898400.0
1981-06-10,0.5625,0.569196,0.5625,0.5625,0.460269,6305600.0
1981-06-11,0.587054,0.589286,0.587054,0.587054,0.48036,9744000.0
1981-06-12,0.582589,0.582589,0.580357,0.580357,0.47488100000000005,6451200.0
1981-06-15,0.580357,0.580357,0.578125,0.578125,0.473054,35940800.0
1981-06-16,0.569196,0.569196,0.566964,0.566964,0.463922,9312800.0
1981-06-17,0.560268,0.560268,0.558036,0.558036,0.45661599999999997,6893600.0
1981-06-18,0.558036,0.560268,0.555804,0.555804,0.45478999999999997,5762400.0
1981-06-19,0.542411,0.542411,0.540179,0.540179,0.44200500000000004,6876800.0
1981-06-22,0.522321,0.522321,0.520089,0.520089,0.425566,2710400.0
1981-06-23,0.529018,0.533482,0.529018,0.529018,0.43287200000000003,3757600.0
1981-06-24,0.520089,0.520089,0.515625,0.515625,0.42191300000000004,5756800.0
1981-06-25,0.526786,0.529018,0.526786,0.526786,0.431046,6064800.0
1981-06-26,0.524554,0.524554,0.520089,0.520089,0.425566,5947200.0
1981-06-29,0.506696,0.506696,0.502232,0.502232,0.410955,2648800.0
1981-06-30,0.46651800000000004,0.46651800000000004,0.464286,0.464286,0.379905,8976800.0
1981-07-01,0.462054,0.462054,0.459821,0.459821,0.376252,42616000.0
1981-07-02,0.459821,0.462054,0.459821,0.459821,0.376252,7571200.0
1981-07-06,0.448661,0.448661,0.444196,0.444196,0.363467,4132800.0
1981-07-07,0.448661,0.453125,0.448661,0.448661,0.36711900000000003,3959200.0
1981-07-08,0.46651800000000004,0.46875,0.46651800000000004,0.46651800000000004,0.381731,4155200.0
1981-07-09,0.433036,0.433036,0.430804,0.430804,0.352508,8220800.0
1981-07-10,0.399554,0.399554,0.397321,0.397321,0.32511100000000004,13792800.0
1981-07-13,0.40625,0.408482,0.40625,0.40625,0.332417,11435200.0
1981-07-14,0.42410699999999996,0.428571,0.42410699999999996,0.42410699999999996,0.347028,4944800.0
1981-07-15,0.43526800000000004,0.4375,0.43526800000000004,0.43526800000000004,0.356161,2738400.0
1981-07-16,0.446429,0.45089300000000004,0.446429,0.446429,0.365293,3808000.0
1981-07-17,0.462054,0.464286,0.462054,0.462054,0.378078,4956000.0
1981-07-20,0.433036,0.433036,0.430804,0.430804,0.352508,5913600.0
1981-07-21,0.430804,0.430804,0.428571,0.428571,0.350681,7985600.0
1981-07-22,0.408482,0.408482,0.404018,0.404018,0.33059,5667200.0
1981-07-23,0.415179,0.417411,0.415179,0.415179,0.339723,8612800.0
1981-07-24,0.428571,0.430804,0.428571,0.428571,0.350681,7212800.0
1981-07-27,0.446429,0.448661,0.446429,0.446429,0.365293,4334400.0
1981-07-28,0.433036,0.433036,0.430804,0.430804,0.352508,5712000.0
1981-07-29,0.426339,0.426339,0.42410699999999996,0.42410699999999996,0.347028,3875200.0
1981-07-30,0.43973199999999996,0.444196,0.43973199999999996,0.43973199999999996,0.35981399999999997,2475200.0
1981-07-31,0.446429,0.448661,0.446429,0.446429,0.365293,2738400.0
1981-08-03,0.446429,0.446429,0.441964,0.441964,0.36164,3108000.0
1981-08-04,0.448661,0.45089300000000004,0.448661,0.448661,0.36711900000000003,7918400.0
1981-08-05,0.462054,0.464286,0.462054,0.462054,0.378078,4373600.0
1981-08-06,0.453125,0.453125,0.45089300000000004,0.45089300000000004,0.368946,2632000.0
1981-08-07,0.45089300000000004,0.453125,0.45089300000000004,0.45089300000000004,0.368946,2301600.0
1981-08-10,,,,,,
1981-08-11,0.441964,0.441964,0.4375,0.4375,0.357987,17864000.0
1981-08-12,0.430804,0.430804,0.428571,0.428571,0.350681,6568800.0
1981-08-13,0.417411,0.417411,0.415179,0.415179,0.339723,6871200.0
1981-08-14,0.412946,0.412946,0.408482,0.408482,0.33424299999999996,6048000.0
1981-08-17,0.399554,0.399554,0.39508899999999997,0.39508899999999997,0.323284,4726400.0
1981-08-18,0.390625,0.390625,0.38616100000000003,0.38616100000000003,0.31597800000000004,4250400.0
1981-08-19,0.38616100000000003,0.38616100000000003,0.381696,0.381696,0.312325,5168800.0
1981-08-20,0.38616100000000003,0.388393,0.38616100000000003,0.38616100000000003,0.31597800000000004,4278400.0
1981-08-21,0.36383899999999997,0.36383899999999997,0.359375,0.359375,0.294061,10477600.0
1981-08-24,0.33928600000000003,0.33928600000000003,0.337054,0.337054,0.275796,5768000.0
1981-08-25,0.345982,0.34821399999999997,0.345982,0.345982,0.283102,10175200.0
1981-08-26,0.341518,0.341518,0.33928600000000003,0.33928600000000003,0.277623,8400000.0
1981-08-27,0.341518,0.34375,0.341518,0.341518,0.279449,6479200.0
1981-08-28,0.359375,0.361607,0.359375,0.359375,0.294061,9508800.0
1981-08-31,0.359375,0.361607,0.359375,0.359375,0.294061,10236800.0
1981-09-01,0.381696,0.383929,0.381696,0.381696,0.312325,9256800.0
1981-09-02,0.388393,0.390625,0.388393,0.388393,0.317805,4844000.0
1981-09-03,0.372768,0.372768,0.368304,0.368304,0.301367,9368800.0
1981-09-04,0.366071,0.366071,0.36383899999999997,0.36383899999999997,0.297714,3813600.0
1981-09-08,0.35491100000000003,0.35491100000000003,0.352679,0.352679,0.288581,6361600.0
1981-09-09,0.352679,0.35491100000000003,0.352679,0.352679,0.288581,7632800.0
1981-09-10,0.35491100000000003,0.357143,0.35491100000000003,0.35491100000000003,0.290408,8702400.0
1981-09-11,0.352679,0.352679,0.350446,0.350446,0.28675500000000004,4384800.0
1981-09-14,0.341518,0.341518,0.33928600000000003,0.33928600000000003,0.277623,6921600.0
1981-09-15,0.33258899999999997,0.33258899999999997,0.330357,0.330357,0.27031700000000003,4877600.0
1981-09-16,0.325893,0.325893,0.32366100000000003,0.32366100000000003,0.264838,4838400.0
1981-09-17,0.31696399999999997,0.31696399999999997,0.314732,0.314732,0.25753200000000004,4844000.0
1981-09-18,0.31696399999999997,0.319196,0.31696399999999997,0.31696399999999997,0.259358,6580000.0
1981-09-21,0.319196,0.321429,0.319196,0.319196,0.261185,12258400.0
1981-09-22,0.303571,0.303571,0.30133899999999997,0.30133899999999997,0.24657300000000001,11855200.0
1981-09-23,0.299107,0.299107,0.294643,0.294643,0.24109299999999997,7050400.0
1981-09-24,0.294643,0.294643,0.29241100000000003,0.29241100000000003,0.239267,4575200.0
1981-09-25,0.258929,0.258929,0.25446399999999997,0.25446399999999997,0.208217,8652000.0
1981-09-28,0.256696,0.258929,0.256696,0.256696,0.21004299999999998,22932000.0
1981-09-29,0.27008899999999997,0.272321,0.27008899999999997,0.27008899999999997,0.221002,23671200.0
1981-09-30,0.272321,0.274554,0.272321,0.272321,0.222829,12499200.0
1981-10-01,0.272321,0.274554,0.272321,0.272321,0.222829,15282400.0
1981-10-02,0.294643,0.296875,0.294643,0.294643,0.24109299999999997,11261600.0
1981-10-05,0.303571,0.30803600000000003,0.303571,0.303571,0.24839899999999998,10774400.0
1981-10-06,0.303571,0.303571,0.30133899999999997,0.30133899999999997,0.24657300000000001,7089600.0
1981-10-07,0.319196,0.32366100000000003,0.319196,0.319196,0.261185,9710400.0
1981-10-08,0.330357,0.33258899999999997,0.330357,0.330357,0.27031700000000003,7772800.0
1981-10-09,0.33258899999999997,0.337054,0.33258899999999997,0.33258899999999997,0.27214299999999997,13630400.0
1981-10-12,0.34375,0.345982,0.34375,0.34375,0.281276,6837600.0
1981-10-13,0.34375,0.34821399999999997,0.34375,0.34375,0.281276,11048800.0
1981-10-14,0.325893,0.325893,0.32366100000000003,0.32366100000000003,0.264838,7744800.0
1981-10-15,0.330357,0.33258899999999997,0.330357,0.330357,0.27031700000000003,7358400.0
1981-10-16,0.328125,0.328125,0.325893,0.325893,0.266664,9116800.0
1981-10-19,0.33258899999999997,0.334821,0.33258899999999997,0.33258899999999997,0.27214299999999997,5146400.0
1981-10-20,0.350446,0.352679,0.350446,0.350446,0.28675500000000004,8932000.0
1981-10-21,0.350446,0.352679,0.350446,0.350446,0.28675500000000004,19224800.0
1981-10-22,0.350446,0.350446,0.34821399999999997,0.34821399999999997,0.284929,8069600.0
1981-10-23,0.341518,0.341518,0.33928600000000003,0.33928600000000003,0.277623,6977600.0
1981-10-26,0.33928600000000003,0.341518,0.33928600000000003,0.33928600000000003,0.277623,6820800.0
1981-10-27,0.345982,0.350446,0.345982,0.345982,0.283102,21397600.0
1981-10-28,0.357143,0.359375,0.357143,0.357143,0.292234,11043200.0
1981-10-29,0.35491100000000003,0.35491100000000003,0.352679,0.352679,0.288581,7621600.0
1981-10-30,0.357143,0.359375,0.357143,0.357143,0.292234,13182400.0
1981-11-02,0.357143,0.359375,0.357143,0.357143,0.292234,9228800.0
1981-11-03,0.35491100000000003,0.35491100000000003,0.352679,0.352679,0.288581,7095200.0
1981-11-04,0.345982,0.345982,0.34375,0.34375,0.281276,5952800.0
1981-11-05,0.321429,0.321429,0.319196,0.319196,0.261185,5840800.0
1981-11-06,0.321429,0.32366100000000003,0.321429,0.321429,0.263011,6148800.0
1981-11-09,0.325893,0.328125,0.325893,0.325893,0.266664,5096000.0
1981-11-10,0.328125,0.330357,0.328125,0.328125,0.26849,4188800.0
1981-11-11,0.337054,0.33928600000000003,0.337054,0.337054,0.275796,6860000.0
1981-11-12,0.34821399999999997,0.350446,0.34821399999999997,0.34821399999999997,0.284929,9979200.0
1981-11-13,0.325893,0.325893,0.32366100000000003,0.32366100000000003,0.264838,5252800.0
1981-11-16,0.321429,0.321429,0.319196,0.319196,0.261185,5639200.0
1981-11-17,0.325893,0.328125,0.325893,0.325893,0.266664,8853600.0
1981-11-18,0.337054,0.33928600000000003,0.337054,0.337054,0.275796,7285600.0
1981-11-19,0.337054,0.33928600000000003,0.337054,0.337054,0.275796,10001600.0
1981-11-20,0.33928600000000003,0.341518,0.33928600000000003,0.33928600000000003,0.277623,9525600.0
1981-11-23,0.328125,0.328125,0.32366100000000003,0.32366100000000003,0.264838,5740000.0
1981-11-24,0.32366100000000003,0.32366100000000003,0.321429,0.321429,0.263011,5538400.0
1981-11-25,0.328125,0.330357,0.328125,0.328125,0.26849,13137600.0
1981-11-27,0.337054,0.33928600000000003,0.337054,0.337054,0.275796,9312800.0
1981-11-30,0.334821,0.334821,0.33258899999999997,0.33258899999999997,0.27214299999999997,5992000.0
1981-12-01,0.33258899999999997,0.334821,0.33258899999999997,0.33258899999999997,0.27214299999999997,5846400.0
1981-12-02,0.334821,0.337054,0.334821,0.334821,0.27397,9391200.0
1981-12-03,0.33258899999999997,0.33258899999999997,0.330357,0.330357,0.27031700000000003,5107200.0
1981-12-04,0.33928600000000003,0.341518,0.33928600000000003,0.33928600000000003,0.277623,34288800.0
1981-12-07,0.341518,0.34375,0.341518,0.341518,0.279449,14823200.0
1981-12-08,0.33928600000000003,0.33928600000000003,0.334821,0.334821,0.27397,12656000.0
1981-12-09,0.337054,0.33928600000000003,0.337054,0.337054,0.275796,8568000.0
1981-12-10,0.337054,0.33928600000000003,0.337054,0.337054,0.275796,9352000.0
1981-12-11,0.337054,0.33928600000000003,0.334821,0.334821,0.27397,19023200.0
1981-12-14,0.328125,0.328125,0.32366100000000003,0.32366100000000003,0.264838,6311200.0
1981-12-15,0.33258899999999997,0.334821,0.33258899999999997,0.33258899999999997,0.27214299999999997,7828800.0
1981-12-16,0.34821399999999997,0.350446,0.34821399999999997,0.34821399999999997,0.284929,16363200.0
1981-12-17,0.377232,0.37946399999999997,0.377232,0.377232,0.308673,12863200.0
1981-12-18,0.408482,0.410714,0.408482,0.408482,0.33424299999999996,17931200.0
1981-12-21,0.392857,0.392857,0.390625,0.390625,0.319631,14100800.0
1981-12-22,0.397321,0.399554,0.397321,0.397321,0.32511100000000004,13456800.0
1981-12-23,0.390625,0.390625,0.388393,0.388393,0.317805,7224000.0
1981-12-24,0.390625,0.392857,0.390625,0.390625,0.319631,7229600.0
1981-12-28,0.377232,0.377232,0.372768,0.372768,0.30501999999999996,9144800.0
1981-12-29,0.37946399999999997,0.383929,0.37946399999999997,0.37946399999999997,0.31049899999999997,6059200.0
1981-12-30,0.39508899999999997,0.397321,0.39508899999999997,0.39508899999999997,0.323284,8047200.0
1981-12-31,0.39508899999999997,0.397321,0.39508899999999997,0.39508899999999997,0.323284,13664000.0
1982-01-04,0.39508899999999997,0.39508899999999997,0.392857,0.392857,0.32145799999999997,17813600.0
1982-01-05,0.377232,0.377232,0.372768,0.372768,0.30501999999999996,8960000.0
1982-01-06,0.37053600000000003,0.37053600000000003,0.368304,0.368304,0.301367,16520000.0
1982-01-07,0.34375,0.34375,0.33928600000000003,0.33928600000000003,0.277623,17511200.0
1982-01-08,0.35491100000000003,0.357143,0.35491100000000003,0.35491100000000003,0.290408,14151200.0
1982-01-11,0.334821,0.334821,0.33258899999999997,0.33258899999999997,0.27214299999999997,8332800.0
1982-01-12,0.32366100000000003,0.32366100000000003,0.321429,0.321429,0.263011,14980000.0
1982-01-13,0.321429,0.321429,0.319196,0.319196,0.261185,10438400.0
1982-01-14,0.334821,0.337054,0.334821,0.334821,0.27397,6428800.0
1982-01-15,0.357143,0.361607,0.357143,0.357143,0.292234,11676000.0
1982-01-18,0.36383899999999997,0.368304,0.36383899999999997,0.36383899999999997,0.297714,7000000.0
1982-01-19,0.359375,0.359375,0.35491100000000003,0.35491100000000003,0.290408,13876800.0
1982-01-20,0.361607,0.36383899999999997,0.361607,0.361607,0.295887,6456800.0
1982-01-21,0.368304,0.37053600000000003,0.368304,0.368304,0.301367,8332800.0
1982-01-22,0.37053600000000003,0.372768,0.37053600000000003,0.37053600000000003,0.303193,6064800.0
1982-01-25,0.361607,0.361607,0.359375,0.359375,0.294061,11177600.0
1982-01-26,0.350446,0.350446,0.345982,0.345982,0.283102,5303200.0
1982-01-27,0.34821399999999997,0.352679,0.34821399999999997,0.34821399999999997,0.284929,7840000.0
1982-01-28,0.359375,0.361607,0.359375,0.359375,0.294061,9900800.0
1982-01-29,0.36383899999999997,0.366071,0.36383899999999997,0.36383899999999997,0.297714,13288800.0
1982-02-01,0.36383899999999997,0.36383899999999997,0.359375,0.359375,0.294061,9632000.0
1982-02-02,0.361607,0.366071,0.361607,0.361607,0.295887,13568800.0
1982-02-03,0.361607,0.36383899999999997,0.361607,0.361607,0.295887,7868000.0
1982-02-04,0.35491100000000003,0.35491100000000003,0.352679,0.352679,0.288581,5510400.0
1982-02-05,0.352679,0.35491100000000003,0.352679,0.352679,0.288581,10074400.0
1982-02-08,0.33258899999999997,0.33258899999999997,0.330357,0.330357,0.27031700000000003,7924000.0
1982-02-09,0.330357,0.33258899999999997,0.330357,0.330357,0.27031700000000003,14476000.0
1982-02-10,0.334821,0.337054,0.334821,0.334821,0.27397,9699200.0
1982-02-11,0.33258899999999997,0.33258899999999997,0.330357,0.330357,0.27031700000000003,6132000.0
1982-02-12,0.334821,0.337054,0.334821,0.334821,0.27397,4911200.0
1982-02-16,0.330357,0.330357,0.328125,0.328125,0.26849,8579200.0
1982-02-17,0.33258899999999997,0.334821,0.33258899999999997,0.33258899999999997,0.27214299999999997,6395200.0
1982-02-18,0.337054,0.33928600000000003,0.337054,0.337054,0.275796,7095200.0
1982-02-19,0.337054,0.337054,0.334821,0.334821,0.27397,3399200.0
1982-02-22,0.33258899999999997,0.33258899999999997,0.330357,0.330357,0.27031700000000003,6658400.0
1982-02-23,0.328125,0.328125,0.325893,0.325893,0.266664,8635200.0
1982-02-24,0.328125,0.330357,0.328125,0.328125,0.26849,9486400.0
1982-02-25,0.328125,0.328125,0.325893,0.325893,0.266664,7700000.0
1982-02-26,0.325893,0.328125,0.325893,0.325893,0.266664,4356800.0
1982-03-01,0.328125,0.330357,0.328125,0.328125,0.26849,8825600.0
1982-03-02,0.328125,0.330357,0.328125,0.328125,0.26849,8702400.0
1982-03-03,0.328125,0.330357,0.328125,0.328125,0.26849,5913600.0
1982-03-04,0.32366100000000003,0.32366100000000003,0.321429,0.321429,0.263011,9592800.0
1982-03-05,0.299107,0.299107,0.296875,0.296875,0.24291999999999997,11328800.0
1982-03-08,0.294643,0.294643,0.29241100000000003,0.29241100000000003,0.239267,8786400.0
1982-03-09,0.294643,0.296875,0.294643,0.294643,0.24109299999999997,13126400.0
1982-03-10,0.29241100000000003,0.29241100000000003,0.290179,0.290179,0.23744,21733600.0
1982-03-11,0.290179,0.294643,0.290179,0.290179,0.23744,5644800.0
1982-03-12,0.274554,0.274554,0.272321,0.272321,0.222829,11636800.0
1982-03-15,0.272321,0.272321,0.27008899999999997,0.27008899999999997,0.221002,12840800.0
1982-03-16,0.267857,0.267857,0.265625,0.265625,0.217349,11788000.0
1982-03-17,0.25446399999999997,0.25446399999999997,0.252232,0.252232,0.206391,12622400.0
1982-03-18,0.272321,0.274554,0.272321,0.272321,0.222829,14084000.0
1982-03-19,0.296875,0.299107,0.296875,0.296875,0.24291999999999997,16452800.0
1982-03-22,0.319196,0.321429,0.319196,0.319196,0.261185,17298400.0
1982-03-23,0.31696399999999997,0.31696399999999997,0.314732,0.314732,0.25753200000000004,13988800.0
1982-03-24,0.299107,0.299107,0.296875,0.296875,0.24291999999999997,12902400.0
1982-03-25,0.296875,0.296875,0.294643,0.294643,0.24109299999999997,21028000.0
1982-03-26,0.29241100000000003,0.29241100000000003,0.290179,0.290179,0.23744,12695200.0
1982-03-29,0.296875,0.299107,0.296875,0.296875,0.24291999999999997,16900800.0
1982-03-30,0.30133899999999997,0.303571,0.30133899999999997,0.30133899999999997,0.24657300000000001,19488000.0
1982-03-31,0.30133899999999997,0.303571,0.30133899999999997,0.30133899999999997,0.24657300000000001,12538400.0
